problem,behaviour,target_goal,state,G1,G2,G3,G4,G5,G6,G7
Sokoban-C, amb, ,31, 20, 9, 21, 19, 10
Sokoban-C, amb, ,32, 21, 10, 20, 20, 9
Sokoban-C, amb, ,33, 22, 11, 21, 21, 8
Sokoban-C, amb, ,34, 23, 12, 22, 22, 7
Sokoban-C, amb, ,35, , , , , 6
Sokoban-C, amb, ,36, , , , , 5
Sokoban-C, amb, ,37, , , , , 4
Sokoban-C, amb, ,38, , , , , 3
Sokoban-C, amb, ,39, , , , , 2
Sokoban-C, amb, ,40, , , , , 1
Sokoban-C, amb, ,41, , , , , 0
Sokoban-C, opt-a, 2,1, 18, 23, 25, 13, 36
Sokoban-C, opt-a, 2,2, 17, 22, 24, 12, 37
Sokoban-C, opt-a, 2,3, 16, 21, 23, 11, 28
Sokoban-C, opt-a, 2,4, 15, 20, 22, 10, 27
Sokoban-C, opt-a, 2,5, 14, 19, 21, 9, 26
Sokoban-C, opt-a, 2,6, 13, 18, 20, 8, 25
Sokoban-C, opt-a, 2,7, 12, 17, 19, 7, 24
Sokoban-C, opt-a, 2,8, 11, 16, 18, 6, 23
Sokoban-C, opt-a, 2,9, 10, 15, 17, 5, 22
Sokoban-C, opt-a, 2,10, 9, 14, 16, 4, 21
Sokoban-C, opt-a, 2,11, 8, 13, 15, 3, 20
Sokoban-C, opt-a, 2,12, 7, 12, 14, 2, 19
Sokoban-C, opt-a, 2,13, 8, 11, 15, 3, 18
Sokoban-C, opt-a, 2,14, 9, 10, 16, 4, 17
Sokoban-C, opt-a, 2,15, 10, 9, 17, 9, 16
Sokoban-C, opt-a, 2,16, 11, 8, 18, 10, 15
Sokoban-C, opt-a, 2,17, 12, 7, 25, 11, 14
Sokoban-C, opt-a, 2,18, 23, 6, 24, 22, 13
Sokoban-C, opt-a, 2,19, 24, 5, 25, 23, 14
Sokoban-C, opt-a, 2,20, 25, 4, 26, 24, 15
Sokoban-C, opt-a, 2,21, , 3, , , 
Sokoban-C, opt-a, 2,22, , 2, , , 
Sokoban-C, opt-a, 2,23, , 1, , , 
Sokoban-C, opt-a, 2,24, , 0, , , 
Sokoban-D, opt-d, 5,1, 17, 18, 23, 16, 12
Sokoban-D, opt-d, 5,2, 28, 17, 22, 17, 11
Sokoban-D, opt-d, 5,3, 27, 16, 21, 16, 10
Sokoban-D, opt-d, 5,4, 24, 15, 20, 15, 9
Sokoban-D, opt-d, 5,5, 37, 14, 19, 14, 8
Sokoban-D, opt-d, 5,6, 38, 15, 20, 15, 7
Sokoban-D, opt-d, 5,7, 39, 16, 21, 16, 6
Sokoban-D, opt-d, 5,8, , , , , 5
Sokoban-D, opt-d, 5,9, , , , , 4
Sokoban-D, opt-d, 5,10, , , , , 3
Sokoban-D, opt-d, 5,11, , , , , 2
Sokoban-D, opt-d, 5,12, , , , , 1
Sokoban-D, opt-d, 5,13, , , , , 0
Sokoban-D, loi, 5,1, 17, 18, 23, 16, 12
Sokoban-D, loi, 5,2, 28, 17, 22, 17, 11
Sokoban-D, loi, 5,3, 27, 16, 21, 16, 10
Sokoban-D, loi, 5,4, 24, 15, 20, 15, 9
Sokoban-D, loi, 5,5, 37, 14, 19, 14, 8
Sokoban-D, loi, 5,6, 38, 15, 20, 15, 7
Sokoban-D, loi, 5,7, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,8, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,9, 38, 15, 20, 15, 7
Sokoban-D, loi, 5,10, 38, 15, 20, 15, 7
Sokoban-D, loi, 5,11, 38, 15, 20, 15, 7
Sokoban-D, loi, 5,12, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,13, 40, 17, 22, 17, 7
Sokoban-D, loi, 5,14, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,15, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,16, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,17, 38, 15, 20, 15, 7
Sokoban-D, loi, 5,18, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,19, 40, 17, 22, 17, 7
Sokoban-D, loi, 5,20, 40, 17, 22, 17, 7
Sokoban-D, loi, 5,21, 40, 17, 22, 17, 7
Sokoban-D, loi, 5,22, 39, 16, 21, 16, 6
Sokoban-D, loi, 5,23, , , , , 5
Sokoban-D, loi, 5,24, , , , , 4
Sokoban-D, loi, 5,25, , , , , 3
Sokoban-D, loi, 5,26, , , , , 2
Sokoban-D, loi, 5,27, , , , , 1
Sokoban-D, loi, 5,28, , , , , 0
Sokoban-D, adv, 5,1, 17, 18, 23, 16, 12
Sokoban-D, adv, 5,2, 28, 17, 22, 17, 11
Sokoban-D, adv, 5,3, 27, 16, 21, 16, 10
Sokoban-D, adv, 5,4, 24, 15, 20, 15, 9
Sokoban-D, adv, 5,5, 37, 14, 19, 14, 8
Sokoban-D, adv, 5,6, 38, 15, 20, 15, 7
Sokoban-D, adv, 5,7, 37, 14, 19, 14, 8
Sokoban-D, adv, 5,8, 36, 13, 18, 13, 9
Sokoban-D, adv, 5,9, 35, 12, 17, 12, 10
Sokoban-D, adv, 5,10, 34, 11, 16, 11, 17
Sokoban-D, adv, 5,11, 33, 10, 15, 10, 16
Sokoban-D, adv, 5,12, 32, 9, 14, 9, 15
Sokoban-D, adv, 5,13, 31, 8, 13, 8, 14
Sokoban-D, adv, 5,14, 32, 7, 12, 9, 13
Sokoban-D, adv, 5,15, 33, 6, 11, 10, 12
Sokoban-D, adv, 5,16, 34, 7, 10, 11, 11
Sokoban-D, adv, 5,17, 35, 8, 9, 12, 10
Sokoban-D, adv, 5,18, 42, 19, 8, 19, 9
Sokoban-D, adv, 5,19, 41, 18, 23, 18, 8
Sokoban-D, adv, 5,20, 42, 19, 24, 19, 9
Sokoban-D, adv, 5,21, 43, 20, 25, 20, 10
Sokoban-D, adv, 5,22, 42, 19, 24, 21, 11
Sokoban-D, adv, 5,23, 41, 18, 23, 18, 12
Sokoban-D, adv, 5,24, 40, 17, 22, 17, 13
Sokoban-D, adv, 5,25, 41, 18, 23, 18, 14
Sokoban-D, adv, 5,26, 40, 17, 22, 17, 13
Sokoban-D, adv, 5,27, 41, 18, 23, 18, 12
Sokoban-D, adv, 5,28, 42, 19, 24, 21, 11
Sokoban-D, adv, 5,29, 43, 20, 25, 20, 10
Sokoban-D, adv, 5,30, 42, 19, 24, 19, 9
Sokoban-D, adv, 5,31, 41, 18, 23, 18, 8
Sokoban-D, adv, 5,32, 40, 17, 22, 17, 7
Sokoban-D, adv, 5,33, 39, 16, 21, 16, 6
Sokoban-D, adv, 5,34, , , , , 5
Sokoban-D, adv, 5,35, , , , , 6
Sokoban-D, adv, 5,36, , , , , 7
Sokoban-D, adv, 5,37, , , , , 6
Sokoban-D, adv, 5,38, , , , , 5
Sokoban-D, adv, 5,39, , , , , 4
Sokoban-D, adv, 5,40, , , , , 3
Sokoban-D, adv, 5,41, , , , , 2
Sokoban-D, adv, 5,42, , , , , 1
Sokoban-D, adv, 5,43, , , , , 0
Sokoban-D, adv,,1, 15, 16, 25, 14, 14
Sokoban-D, adv,,2, 14, 15, 20, 13, 21
Sokoban-D, adv,,3, 13, 14, 19, 12, 20
Sokoban-D, adv,,4, 12, 13, 18, 11, 19
Sokoban-D, adv,,5, 11, 12, 17, 10, 18
Sokoban-D, adv,,6, 12, 13, 18, 11, 19
Sokoban-D, adv,,7, 13, 14, 19, 12, 20
Sokoban-D, adv,,8, 14, 15, 20, 13, 21
Sokoban-D, adv,,9, 15, 16, 21, 14, 22
Sokoban-D, adv,,10, 16, 17, 22, 15, 23
Sokoban-D, adv,,11, 17, 18, 23, 16, 24
Sokoban-D, adv,,12, 18, 19, 24, 17, 25
Sokoban-D, adv,,13, 19, 26, 25, 18, 26
Sokoban-D, adv,,14, 20, 25, 30, 19, 27
Sokoban-D, adv,,15, 23, 24, 29, 20, 28
Sokoban-D, adv,,16, 22, 23, 28, 21, 29
Sokoban-D, adv,,17, 21, 22, 27, 20, 28
Sokoban-D, adv,,18, 20, 21, 26, 19, 27
Sokoban-D, adv,,19, 19, 20, 25, 18, 26
Sokoban-D, adv,,20, 18, 19, 24, 17, 25
Sokoban-D, adv,,21, 17, 18, 23, 16, 24
Sokoban-D, adv,,22, 16, 17, 22, 15, 23
Sokoban-D, adv,,23, 15, 16, 21, 14, 22
Sokoban-D, adv,,24, 14, 15, 20, 13, 21
Sokoban-D, adv,,25, 13, 14, 19, 12, 20
Sokoban-D, adv,,26, 12, 13, 18, 11, 19
Sokoban-D, adv,,27, 11, 12, 17, 10, 18
Sokoban-D, adv,,28, 12, 11, 16, 9, 17
Sokoban-D, adv,,29, 13, 10, 15, 8, 16
Sokoban-D, adv,,30, 34, 9, 14, 7, 15
Sokoban-D, adv,,31, 33, 8, 13, 6, 14
Sokoban-D, adv,,32, 32, 7, 12, 5, 13
Sokoban-D, adv,,33, 31, 8, 13, 4, 14
Sokoban-D, adv,,34, 30, 9, 14, 3, 15
Sokoban-D, adv,,35, 39, 22, 19, 2, 24
Sokoban-D, adv,,36, , , , 1, 
Sokoban-D, adv,,37, , , , 0, 
Sokoban-D, opt-a, 2,1, 15, 16, 25, 14, 14
Sokoban-D, opt-a, 2,2, 14, 15, 20, 13, 21
Sokoban-D, opt-a, 2,3, 13, 14, 19, 12, 20
Sokoban-D, opt-a, 2,4, 12, 13, 18, 11, 19
Sokoban-D, opt-a, 2,5, 11, 12, 17, 10, 18
Sokoban-D, opt-a, 2,6, 12, 11, 16, 9, 17
Sokoban-D, opt-a, 2,7, 13, 10, 15, 8, 16
Sokoban-D, opt-a, 2,8, 34, 9, 14, 7, 15
Sokoban-D, opt-a, 2,9, 33, 8, 13, 6, 14
Sokoban-D, opt-a, 2,10, 32, 7, 12, 5, 13
Sokoban-D, opt-a, 2,11, 33, 6, 11, 10, 12
Sokoban-D, opt-a, 2,12, 34, 5, 20, 11, 21
Sokoban-D, opt-a, 2,13, , 4, , , 
Sokoban-D, opt-a, 2,14, , 3, , , 
Sokoban-D, opt-a, 2,15, , 2, , , 
Sokoban-D, opt-a, 2,16, , 1, , , 
Sokoban-D, opt-a, 2,17, , 0, , , 
Sokoban-E, opt-d, 5,1, 13, 22, 15, 22, 20
Sokoban-E, opt-d, 5,2, 14, 23, 14, 23, 19
Sokoban-E, opt-d, 5,3, 19, 30, 13, 24, 18
Sokoban-E, opt-d, 5,4, 20, 31, 12, 25, 17
Sokoban-E, opt-d, 5,5, 21, 32, 11, 26, 16
Sokoban-E, opt-d, 5,6, 24, 37, 10, 33, 15
Sokoban-E, opt-d, 5,7, 25, 38, 9, 34, 14
Sokoban-E, opt-d, 5,8, 26, 39, 8, 35, 13
Sokoban-E, opt-d, 5,9, 25, 38, 7, 34, 12
Sokoban-E, opt-d, 5,10, , , 6, , 11
Sokoban-E, opt-d, 5,11, , , 7, , 10
Sokoban-E, opt-d, 5,12, , , 8, , 9
Sokoban-E, opt-d, 5,13, , , 9, , 8
Sokoban-E, opt-d, 5,14, , , 10, , 7
Sokoban-E, opt-d, 5,15, , , 11, , 6
Sokoban-E, opt-d, 5,16, , , 10, , 5
Sokoban-E, opt-d, 5,17, , , 9, , 4
Sokoban-E, opt-d, 5,18, , , , , 3
Sokoban-E, opt-d, 5,19, , , , , 2
Sokoban-E, opt-d, 5,20, , , , , 1
Sokoban-E, opt-d, 5,21, , , , , 0
Sokoban-E, loi, 5,1, 13, 22, 15, 22, 20
Sokoban-E, loi, 5,2, 14, 23, 14, 23, 19
Sokoban-E, loi, 5,3, 19, 30, 13, 24, 18
Sokoban-E, loi, 5,4, 20, 31, 12, 25, 17
Sokoban-E, loi, 5,5, 21, 32, 11, 26, 16
Sokoban-E, loi, 5,6, 24, 37, 10, 33, 15
Sokoban-E, loi, 5,7, 25, 38, 9, 34, 14
Sokoban-E, loi, 5,8, 26, 39, 8, 35, 13
Sokoban-E, loi, 5,9, 25, 38, 7, 34, 12
Sokoban-E, loi, 5,10, , , 6, , 11
Sokoban-E, loi, 5,11, , , 7, , 10
Sokoban-E, loi, 5,12, , , 8, , 9
Sokoban-E, loi, 5,13, , , 9, , 8
Sokoban-E, loi, 5,14, , , 10, , 9
Sokoban-E, loi, 5,15, , , 10, , 9
Sokoban-E, loi, 5,16, , , 10, , 9
Sokoban-E, loi, 5,17, , , 9, , 8
Sokoban-E, loi, 5,18, , , 8, , 9
Sokoban-E, loi, 5,19, , , 8, , 9
Sokoban-E, loi, 5,20, , , 8, , 9
Sokoban-E, loi, 5,21, , , 9, , 8
Sokoban-E, loi, 5,22, , , 8, , 9
Sokoban-E, loi, 5,23, , , 8, , 9
Sokoban-E, loi, 5,24, , , 8, , 9
Sokoban-E, loi, 5,25, , , 8, , 9
Sokoban-E, loi, 5,26, , , 8, , 9
Sokoban-E, loi, 5,27, , , 9, , 8
Sokoban-E, loi, 5,28, , , 9, , 8
Sokoban-E, loi, 5,29, , , 10, , 9
Sokoban-E, loi, 5,30, , , 9, , 8
Sokoban-E, loi, 5,31, , , 10, , 7
Sokoban-E, loi, 5,32, , , 11, , 6
Sokoban-E, loi, 5,33, , , 10, , 5
Sokoban-E, loi, 5,34, , , 9, , 4
Sokoban-E, loi, 5,35, , , , , 3
Sokoban-E, loi, 5,36, , , , , 2
Sokoban-E, loi, 5,37, , , , , 1
Sokoban-E, loi, 5,38, , , , , 0
Sokoban-E, adv, 4,1, 13, 22, 15, 22, 20
Sokoban-E, adv, 4,2, 14, 23, 14, 23, 19
Sokoban-E, adv, 4,3, 19, 30, 13, 24, 18
Sokoban-E, adv, 4,4, 20, 31, 12, 25, 17
Sokoban-E, adv, 4,5, 21, 32, 11, 26, 16
Sokoban-E, adv, 4,6, 24, 37, 10, 33, 15
Sokoban-E, adv, 4,7, 25, 38, 9, 34, 14
Sokoban-E, adv, 4,8, 26, 39, 8, 35, 13
Sokoban-E, adv, 4,9, 25, 38, 7, 34, 12
Sokoban-E, adv, 4,10, , , 6, , 11
Sokoban-E, adv, 4,11, , , 7, , 10
Sokoban-E, adv, 4,12, , , 8, , 11
Sokoban-E, adv, 4,13, , , 9, , 10
Sokoban-E, adv, 4,14, , , 10, , 11
Sokoban-E, adv, 4,15, , , 11, , 12
Sokoban-E, adv, 4,16, , , 12, , 11
Sokoban-E, adv, 4,17, , , 13, , 12
Sokoban-E, adv, 4,18, , , 14, , 13
Sokoban-E, adv, 4,19, , , 13, , 12
Sokoban-E, adv, 4,20, , , 12, , 11
Sokoban-E, adv, 4,21, , , 11, , 10
Sokoban-E, adv, 4,22, , , 10, , 9
Sokoban-E, adv, 4,23, , , 9, , 8
Sokoban-E, adv, 4,24, , , 10, , 7
Sokoban-E, adv, 4,25, , , 11, , 6
Sokoban-E, adv, 4,26, , , 10, , 5
Sokoban-E, adv, 4,27, , , 9, , 4
Sokoban-E, adv, 4,28, , , , , 3
Sokoban-E, adv, 4,29, , , , , 2
Sokoban-E, adv, 4,30, , , , , 1
Sokoban-E, adv, 4,31, , , , , 0
Sokoban-E, amb, ,1, 11, 20, 17, 20, 22
Sokoban-E, amb, ,2, 10, 19, 16, 19, 23
Sokoban-E, amb, ,3, 9, 20, 15, 18, 24
Sokoban-E, amb, ,4, 8, 21, 14, 17, 19
Sokoban-E, amb, ,5, 7, 22, 13, 16, 18
Sokoban-E, amb, ,6, 6, 23, 22, 15, 27
Sokoban-E, amb, ,7, 7, 24, 21, 16, 26
Sokoban-E, amb, ,8, 8, 25, 20, 17, 25
Sokoban-E, amb, ,9, 23, 34, 19, 28, 24
Sokoban-E, amb, ,10, 24, 35, 20, 33, 25
Sokoban-E, amb, ,11, 23, 34, 19, 28, 24
Sokoban-E, amb, ,12, 22, 33, 18, 27, 23
Sokoban-E, amb, ,13, 21, 32, 17, 26, 22
Sokoban-E, amb, ,14, 20, 31, 16, 29, 21
Sokoban-E, amb, ,15, 19, 30, 15, 28, 20
Sokoban-E, amb, ,16, 18, 29, 14, 23, 19
Sokoban-E, amb, ,17, 17, 28, 13, 22, 18
Sokoban-E, amb, ,18, 16, 27, 12, 21, 17
Sokoban-E, amb, ,19, 17, 28, 11, 24, 16
Sokoban-E, amb, ,20, 18, 29, 10, 23, 15
Sokoban-E, amb, ,21, 17, 28, 11, 22, 16
Sokoban-E, amb, ,22, 16, 27, 12, 21, 17
Sokoban-E, amb, ,23, 15, 26, 13, 20, 18
Sokoban-E, amb, ,24, 14, 25, 14, 19, 19
Sokoban-E, amb, ,25, 13, 24, 15, 18, 20
Sokoban-E, amb, ,26, 12, 23, 16, 17, 21
Sokoban-E, amb, ,27, 11, 22, 17, 16, 22
Sokoban-E, amb, ,28, 10, 21, 16, 15, 23
Sokoban-E, amb, ,29, 9, 20, 15, 14, 20
Sokoban-E, amb, ,30, 8, 19, 16, 13, 21
Sokoban-E, amb, ,31, 7, 18, 17, 12, 22
Sokoban-E, amb, ,32, 6, 19, 18, 11, 23
Sokoban-E, amb, ,33, 5, 20, 19, 10, 24
Sokoban-E, amb, ,34, 4, 21, 20, 9, 29
Sokoban-E, amb, ,35, 7, 32, 27, 8, 36
Sokoban-E, amb, ,36, 6, 31, 28, 7, 37
Sokoban-E, amb, ,37, 5, 30, 29, 6, 38
Sokoban-E, amb, ,38, 4, 29, 28, 5, 39
Sokoban-E, amb, ,39, 3, , , 4, 
Sokoban-E, amb, ,40, 4, , , 3, 
Sokoban-E, amb, ,41, 5, , , 2, 
Sokoban-E, amb, ,42, , , , 1, 
Sokoban-E, amb, ,43, , , , 0, 
Sokoban-E, opt-a, 2,1, 11, 20, 17, 20, 22
Sokoban-E, opt-a, 2,2, 10, 19, 16, 19, 23
Sokoban-E, opt-a, 2,3, 13, 18, 19, 18, 24
Sokoban-E, opt-a, 2,4, 12, 17, 26, 17, 31
Sokoban-E, opt-a, 2,5, 13, 16, 27, 18, 30
Sokoban-E, opt-a, 2,6, 14, 15, 24, 19, 29
Sokoban-E, opt-a, 2,7, 13, 14, 23, 18, 28
Sokoban-E, opt-a, 2,8, 12, 13, 22, 17, 27
Sokoban-E, opt-a, 2,9, 11, 12, 21, 16, 26
Sokoban-E, opt-a, 2,10, 10, 11, 20, 15, 25
Sokoban-E, opt-a, 2,11, 9, 10, 23, 14, 26
Sokoban-E, opt-a, 2,12, 8, 9, 22, 13, 27
Sokoban-E, opt-a, 2,13, 9, 8, 23, 14, 28
Sokoban-E, opt-a, 2,14, 10, 7, 24, 15, 29
Sokoban-E, opt-a, 2,15, , 6, , , 
Sokoban-E, opt-a, 2,16, , 5, , , 
Sokoban-E, opt-a, 2,17, , 4, , , 
Sokoban-E, opt-a, 2,18, , 3, , , 
Sokoban-E, opt-a, 2,19, , 2, , , 
Sokoban-E, opt-a, 2,20, , 1, , , 
Sokoban-E, opt-a, 2,21, , 0, , , 
Navigation-A, loi, ,1, 12, 19, 19, 19, 16
Navigation-A, loi, ,2, 11, 18, 18, 18, 15
Navigation-A, loi, ,3, 12, 17, 17, 17, 14
Navigation-A, loi, ,4, 13, 16, 16, 16, 13
Navigation-A, loi, ,5, 14, 15, 15, 17, 12
Navigation-A, loi, ,6, 15, 14, 14, 16, 11
Navigation-A, loi, ,7, 16, 13, 13, 15, 10
Navigation-A, loi, ,8, 17, 12, 12, 16, 9
Navigation-A, loi, ,9, 18, 11, 11, 17, 8
Navigation-A, loi, ,10, 19, 12, 10, 18, 7
Navigation-A, loi, ,11, 20, 13, 9, 19, 6
Navigation-A, loi, ,12, 21, 14, 8, 20, 5
Navigation-A, loi, ,13, 22, 15, 7, 21, 4
Navigation-A, loi, ,14, 23, 16, 8, 22, 3
Navigation-A, loi, ,15, 24, 17, 9, 23, 4
Navigation-A, loi, ,16, 24, 17, 9, 23, 4
Navigation-A, loi, ,17, 23, 16, 8, 22, 3
Navigation-A, loi, ,18, 24, 17, 9, 23, 2
Navigation-A, loi, ,19, 23, 16, 8, 22, 3
Navigation-A, loi, ,20, 22, 15, 7, 21, 2
Navigation-A, loi, ,21, 22, 15, 7, 21, 2
Navigation-A, loi, ,22, 22, 15, 7, 21, 2
Navigation-A, loi, ,23, 21, 14, 6, 20, 3
Navigation-A, loi, ,24, 22, 15, 7, 21, 4
Navigation-A, loi, ,25, 23, 16, 8, 22, 3
Navigation-A, loi, ,26, 22, 15, 7, 21, 4
Navigation-A, loi, ,27, 21, 14, 8, 20, 5
Navigation-A, loi, ,28, 22, 15, 7, 21, 4
Navigation-A, loi, ,29, 21, 14, 6, 20, 3
Navigation-A, loi, ,30, 20, 13, 5, 19, 4
Navigation-A, loi, ,31, 19, 12, 6, 18, 5
Navigation-A, loi, ,32, 20, 13, 7, 19, 4
Navigation-A, loi, ,33, 21, 14, 8, 20, 5
Navigation-A, loi, ,34, 20, 13, 7, 19, 4
Navigation-A, loi, ,35, 19, 12, 8, 18, 5
Navigation-A, loi, ,36, 20, 13, 7, 19, 4
Navigation-A, loi, ,37, 21, 14, 8, 20, 5
Navigation-A, loi, ,38, 21, 14, 8, 20, 5
Navigation-A, loi, ,39, 20, 13, 7, 19, 4
Navigation-A, loi, ,40, 19, 12, 6, 18, 5
Navigation-A, loi, ,41, 20, 13, 5, 19, 4
Navigation-A, loi, ,42, 20, 13, 5, 19, 4
Navigation-A, loi, ,43, 19, 12, 4, 18, 5
Navigation-A, loi, ,44, 19, 12, 4, 18, 5
Navigation-A, loi, ,45, 20, 13, 5, 19, 4
Navigation-A, loi, ,46, 19, 12, 6, 18, 5
Navigation-A, loi, ,47, 20, 13, 7, 19, 4
Navigation-A, loi, ,48, 19, 12, 8, 18, 5
Navigation-A, loi, ,49, 20, 13, 7, 19, 4
Navigation-A, loi, ,50, 19, 12, 8, 18, 5
Navigation-A, loi, ,51, 19, 12, 8, 18, 5
Navigation-A, loi, ,52, 19, 12, 8, 18, 5
Navigation-A, loi, ,53, 20, 13, 7, 19, 4
Navigation-A, loi, ,54, 20, 13, 7, 19, 4
Navigation-A, loi, ,55, 19, 12, 6, 18, 5
Navigation-A, loi, ,56, 20, 13, 7, 19, 4
Navigation-A, loi, ,57, 19, 12, 6, 18, 5
Navigation-A, loi, ,58, 20, 13, 5, 19, 4
Navigation-A, loi, ,59, 21, 14, 6, 20, 3
Navigation-A, loi, ,60, 22, 15, 7, 21, 2
Navigation-A, loi, ,61, 21, 14, 6, 20, 3
Navigation-A, loi, ,62, 20, 13, 5, 19, 4
Navigation-A, loi, ,63, 19, 12, 4, 18, 5
Navigation-A, loi, ,64, 19, 12, 4, 18, 5
Navigation-A, loi, ,65, 20, 13, 5, 19, 4
Navigation-A, loi, ,66, 21, 14, 6, 20, 3
Navigation-A, loi, ,67, 22, 15, 7, 21, 2
Navigation-A, loi, ,68, 23, 16, 8, 22, 1
Navigation-A, loi, ,69, 24, 17, 9, 23, 0
Navigation-A, adv, 5,1, 12, 19, 19, 19, 16
Navigation-A, adv, 5,2, 13, 18, 18, 18, 15
Navigation-A, adv, 5,3, 12, 17, 17, 17, 14
Navigation-A, adv, 5,4, 13, 16, 16, 16, 13
Navigation-A, adv, 5,5, 14, 15, 15, 17, 12
Navigation-A, adv, 5,6, 15, 14, 14, 16, 11
Navigation-A, adv, 5,7, 16, 13, 13, 15, 10
Navigation-A, adv, 5,8, 17, 12, 12, 16, 9
Navigation-A, adv, 5,9, 16, 11, 11, 15, 8
Navigation-A, adv, 5,10, 15, 10, 10, 14, 9
Navigation-A, adv, 5,11, 14, 11, 11, 13, 10
Navigation-A, adv, 5,12, 13, 12, 12, 14, 11
Navigation-A, adv, 5,13, 12, 13, 13, 15, 12
Navigation-A, adv, 5,14, 11, 14, 14, 14, 13
Navigation-A, adv, 5,15, 12, 13, 13, 15, 12
Navigation-A, adv, 5,16, 13, 14, 14, 16, 11
Navigation-A, adv, 5,17, 14, 13, 13, 15, 10
Navigation-A, adv, 5,18, 15, 12, 12, 14, 9
Navigation-A, adv, 5,19, 16, 11, 11, 15, 8
Navigation-A, adv, 5,20, 17, 10, 10, 16, 7
Navigation-A, adv, 5,21, 16, 11, 11, 15, 8
Navigation-A, adv, 5,22, 15, 12, 12, 14, 9
Navigation-A, adv, 5,23, 16, 13, 13, 15, 10
Navigation-A, adv, 5,24, 17, 14, 14, 16, 11
Navigation-A, adv, 5,25, 18, 13, 13, 17, 10
Navigation-A, adv, 5,26, 19, 12, 12, 18, 9
Navigation-A, adv, 5,27, 20, 13, 11, 19, 8
Navigation-A, adv, 5,28, 19, 12, 10, 18, 7
Navigation-A, adv, 5,29, 20, 13, 9, 19, 6
Navigation-A, adv, 5,30, 19, 12, 8, 18, 5
Navigation-A, adv, 5,31, 20, 13, 7, 19, 4
Navigation-A, adv, 5,32, 21, 14, 6, 20, 3
Navigation-A, adv, 5,33, 22, 15, 7, 21, 2
Navigation-A, adv, 5,34, 23, 16, 8, 22, 1
Navigation-A, adv, 5,35, 24, 17, 9, 23, 0
Navigation-A, amb,,1, 12, 19, 19, 19, 16
Navigation-A, amb,,2, 11, 18, 18, 18, 15
Navigation-A, amb,,3, 12, 17, 17, 17, 14
Navigation-A, amb,,4, 13, 16, 16, 16, 13
Navigation-A, amb,,5, 14, 15, 15, 17, 12
Navigation-A, amb,,6, 15, 14, 14, 16, 11
Navigation-A, amb,,7, 16, 13, 13, 15, 10
Navigation-A, amb,,8, 17, 12, 12, 16, 9
Navigation-A, amb,,9, 16, 11, 11, 15, 8
Navigation-A, amb,,10, 15, 10, 10, 14, 9
Navigation-A, amb,,11, 16, 9, 9, 15, 8
Navigation-A, amb,,12, 17, 10, 8, 16, 7
Navigation-A, amb,,13, 18, 11, 7, 17, 6
Navigation-A, amb,,14, 19, 12, 6, 18, 5
Navigation-A, amb,,15, 20, 13, 5, 19, 4
Navigation-A, amb,,16, 21, 14, 6, 20, 3
Navigation-A, amb,,17, 22, 15, 7, 21, 2
Navigation-A, amb,,18, 23, 16, 8, 22, 1
Navigation-A, amb,,19, 24, 17, 9, 23, 0
Navigation-A, opt-a, 2,1, 12, 19, 19, 19, 16
Navigation-A, opt-a, 2,2, 11, 18, 18, 18, 15
Navigation-A, opt-a, 2,3, 10, 17, 17, 17, 16
Navigation-A, opt-a, 2,4, 9, 16, 16, 16, 15
Navigation-A, opt-a, 2,5, 8, 15, 15, 15, 16
Navigation-A, opt-a, 2,6, 7, 14, 14, 14, 17
Navigation-A, opt-a, 2,7, 6, 13, 13, 13, 18
Navigation-A, opt-a, 2,8, 5, 12, 12, 12, 19
Navigation-A, opt-a, 2,9, 4, 11, 11, 11, 20
Navigation-A, opt-a, 2,10, 3, 10, 12, 10, 21
Navigation-A, opt-a, 2,11, 2, 9, 13, 9, 22
Navigation-A, opt-a, 2,12, 1, 8, 14, 8, 23
Navigation-A, opt-a, 2,13, 0, 7, 15, 7, 24
Navigation-A, opt-a, 2,14, 1, 6, 14, 6, 23
Navigation-A, opt-a, 2,15, 2, 5, 13, 5, 22
Navigation-A, opt-a, 2,16, 3, 4, 12, 4, 21
Navigation-A, opt-a, 2,17, 4, 3, 11, 3, 20
Navigation-A, opt-a, 2,18, 5, 2, 10, 4, 19
Navigation-A, opt-a, 2,19, 6, 1, 9, 5, 18
Navigation-A, opt-a, 2,20, 7, 0, 8, 6, 17
Navigation-A, opt-d, 5,1, 12, 19, 19, 19, 16
Navigation-A, opt-d, 5,2, 11, 18, 18, 18, 15
Navigation-A, opt-d, 5,3, 12, 17, 17, 17, 14
Navigation-A, opt-d, 5,4, 13, 16, 16, 16, 13
Navigation-A, opt-d, 5,5, 14, 15, 15, 17, 12
Navigation-A, opt-d, 5,6, 15, 14, 14, 16, 11
Navigation-A, opt-d, 5,7, 16, 13, 13, 15, 10
Navigation-A, opt-d, 5,8, 17, 12, 12, 16, 9
Navigation-A, opt-d, 5,9, 18, 11, 11, 17, 8
Navigation-A, opt-d, 5,10, 19, 12, 10, 18, 7
